"Name","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","batch_size","dropout","embedding_dim","hidden_dim","lang","n_layers","train_accuracy","train_loss","val_accuracy","val_loss"
"proud-sweep-404","2022-01-26T05:57:32.000Z","74","2022-01-26T05:58:46.000Z","kk2b8nfj","-","finished","2022-01-26T05:58:46.000Z","","64","0.1","250","64","ar","4","0.9892142234108026","0.0385516806668842","0.9321020415384073","0.259329976943823"
"proud-sweep-322","2022-01-26T03:24:31.000Z","49","2022-01-26T03:25:20.000Z","h78jlp8l","-","finished","2022-01-26T03:25:20.000Z","","64","0.1","200","512","lt","3","0.9276756643209748","0.22062885841807803","0.8074227874383597","0.6132609099149704"
"prime-sweep-615","2022-01-26T12:07:01.000Z","22","2022-01-26T12:07:23.000Z","dzmv9nk7","-","finished","2022-01-26T12:07:23.000Z","","256","0.1","150","256","af","4","0.5659408744910603","1.3515185912450154","0.5982697009591875","1.237296462059021"
"pretty-sweep-643","2022-01-26T12:33:54.000Z","15","2022-01-26T12:34:09.000Z","9ls5hd57","-","finished","2022-01-26T12:34:09.000Z","","128","0.2","50","256","ta","3","0.3662505925106652","1.913568079471588","0.384006334125099","1.873072385787964"
"pretty-sweep-140","2022-01-25T21:56:48.000Z","82","2022-01-25T21:58:10.000Z","rqx4qbl8","-","finished","2022-01-25T21:58:10.000Z","","64","0.4","250","512","lt","4","0.7566852221405315","0.6846895749504501","0.7086253136084436","0.8332695066928864"
"pretty-sweep-14","2022-01-25T18:48:46.000Z","62","2022-01-25T18:49:48.000Z","huh1z7cm","-","finished","2022-01-25T18:49:48.000Z","","64","0.2","250","512","hy","4","0.8598741242132764","0.4316856188158835","0.8367232692666542","0.5203916728496552"
"polished-sweep-582","2022-01-26T11:06:57.000Z","42","2022-01-26T11:07:39.000Z","lm3r4l0t","-","finished","2022-01-26T11:07:39.000Z","","256","0.1","250","512","hy","3","0.5285358033487709","1.464507132768631","0.5739876842694532","1.2677793502807615"
"polished-sweep-434","2022-01-26T06:41:08.000Z","15","2022-01-26T06:41:23.000Z","7smyfhjv","-","finished","2022-01-26T06:41:23.000Z","","64","0.1","50","64","ta","3","0.3829988939800916","1.8770765917641776","0.4053840063341251","1.901305675506592"
"polished-sweep-207","2022-01-25T23:45:33.000Z","303","2022-01-25T23:50:36.000Z","sfyrbicn","-","finished","2022-01-25T23:50:36.000Z","","64","0.4","250","512","es","4","0.9665591105439864","0.10407938751148749","0.9445361425311908","0.1881750613451004"
"polar-sweep-89","2022-01-25T20:32:52.000Z","24","2022-01-25T20:33:16.000Z","9zal00ld","-","finished","2022-01-25T20:33:16.000Z","","64","0.4","50","256","af","3","0.9011624476308492","0.33161241383779616","0.8950536016550686","0.3519430309534073"
"polar-sweep-808","2022-01-26T17:18:52.000Z","194","2022-01-26T17:22:06.000Z","se4wlxsx","-","finished","2022-01-26T17:22:06.000Z","","256","0.2","250","256","cs","3","0.991846432101563","0.024488074013654805","0.9438940786499924","0.23557500863397443"
"polar-sweep-683","2022-01-26T13:58:56.000Z","152","2022-01-26T14:01:28.000Z","uasegryd","-","finished","2022-01-26T14:01:28.000Z","","128","0.1","250","64","cs","4","0.9893204247918512","0.036563022798643666","0.9375345286525036","0.24277151896529"
"polar-sweep-442","2022-01-26T06:54:43.000Z","19","2022-01-26T06:55:02.000Z","ar6oezvy","-","finished","2022-01-26T06:55:02.000Z","","128","0.1","50","64","af","4","0.555909600519266","1.3882193998856978","0.6003385367688546","1.3070241808891296"
"polar-sweep-320","2022-01-26T03:20:55.000Z","193","2022-01-26T03:24:08.000Z","9tgf3i0q","-","finished","2022-01-26T03:24:08.000Z","","128","0.2","150","512","en","4","0.9589316962059964","0.12627089601390215","0.9114442500397646","0.30601236037909985"
"polar-sweep-253","2022-01-26T01:35:18.000Z","185","2022-01-26T01:38:23.000Z","9e0k08ra","-","finished","2022-01-26T01:38:23.000Z","","256","0.4","150","512","en","4","0.9270184665617394","0.23582271836241897","0.904286623190711","0.3279010243713856"
"polar-sweep-116","2022-01-25T21:12:34.000Z","18","2022-01-25T21:12:52.000Z","y4tbu7z3","-","finished","2022-01-25T21:12:52.000Z","","128","0.1","50","256","ta","4","0.32090377626797284","2.01351660490036","0.3388756927949327","1.9722000360488892"
"pleasant-sweep-865","2022-01-26T19:16:56.000Z","20","2022-01-26T19:17:16.000Z","ajza2xhl","-","finished","2022-01-26T19:17:16.000Z","","256","0.1","50","64","af","4","0.23691508821620347","2.313525438308716","0.24261801767914237","2.3191583156585693"
"pleasant-sweep-723","2022-01-26T14:56:51.000Z","20","2022-01-26T14:57:11.000Z","4e76nqlg","-","finished","2022-01-26T14:57:11.000Z","","256","0.2","50","64","hy","3","0.4272414202588766","1.8909215182065964","0.4603470796790446","1.6540148258209229"
"pleasant-sweep-63","2022-01-25T19:55:46.000Z","24","2022-01-25T19:56:10.000Z","usuymdwt","-","finished","2022-01-25T19:56:10.000Z","","256","0.4","250","256","af","4","0.5476780551129994","1.3684566020965576","0.6398344931352267","1.1460623741149902"
"pleasant-sweep-505","2022-01-26T08:49:51.000Z","76","2022-01-26T08:51:07.000Z","ab77ep7x","-","finished","2022-01-26T08:51:07.000Z","","128","0.1","200","64","es","4","0.96844700812685","0.10870261503769472","0.939171804456527","0.21544443300137153"
"playful-sweep-543","2022-01-26T10:01:27.000Z","23","2022-01-26T10:01:50.000Z","g1xmgitn","-","finished","2022-01-26T10:01:50.000Z","","128","0.1","50","64","lt","3","0.7825648566327067","0.683708087394112","0.7403754650056233","0.8114580750465393"
"playful-sweep-38","2022-01-25T19:26:00.000Z","39","2022-01-25T19:26:39.000Z","k3io93mp","-","finished","2022-01-25T19:26:39.000Z","","128","0.1","200","512","af","4","0.601876438307665","1.2659030935981057","0.6718074101937183","1.0763412117958069"
"playful-sweep-268","2022-01-26T02:01:50.000Z","18","2022-01-26T02:02:08.000Z","w0gta3h0","-","finished","2022-01-26T02:02:08.000Z","","64","0.4","50","256","ta","4","0.3991151840733133","1.8406452281134469","0.4093428345209818","1.857363224029541"
"playful-sweep-252","2022-01-26T01:34:16.000Z","58","2022-01-26T01:35:14.000Z","h92fi6jc","-","finished","2022-01-26T01:35:14.000Z","","64","0.1","200","512","hy","4","0.863626647666548","0.4384234691819837","0.8350438514648255","0.5212681666016579"
"playful-sweep-211","2022-01-25T23:58:36.000Z","71","2022-01-25T23:59:47.000Z","ufy0m061","-","finished","2022-01-25T23:59:47.000Z","","64","0.1","150","512","lt","4","0.8613591009347757","0.4087766747216921","0.7823341119474003","0.63972969353199"
"playful-sweep-200","2022-01-25T23:25:25.000Z","561","2022-01-25T23:34:46.000Z","f2rnvtbs","-","finished","2022-01-25T23:34:46.000Z","","128","0.4","250","512","cs","4","0.9796737738716031","0.061494704152529056","0.9456707347697252","0.17234523053446862"
"playful-sweep-191","2022-01-25T23:10:00.000Z","51","2022-01-25T23:10:51.000Z","hnwxr46y","-","finished","2022-01-25T23:10:51.000Z","","256","0.4","200","512","hy","4","0.27733048331552074","2.263382077217102","0.3000559805933943","2.1535885334014893"
"pious-sweep-688","2022-01-26T14:06:06.000Z","621","2022-01-26T14:16:27.000Z","m89o1rd3","-","finished","2022-01-26T14:16:27.000Z","","64","0.1","250","512","cs","4","0.9940123756285476","0.018471335434856323","0.9395560243081712","0.2756245486181358"
"pious-sweep-2","2022-01-25T18:21:02.000Z","99","2022-01-25T18:22:41.000Z","kxuf7bs0","-","finished","2022-01-25T18:22:41.000Z","","256","0.2","200","256","ar","4","0.9711715142149984","0.08887111306190491","0.9400629798676716","0.18366839364171028"
"pious-sweep-146","2022-01-25T22:05:01.000Z","39","2022-01-25T22:05:40.000Z","na184dss","-","finished","2022-01-25T22:05:40.000Z","","128","0.4","250","256","hy","3","0.8643154019712623","0.42034446634352207","0.8441873483858929","0.48308902978897095"
"pious-sweep-106","2022-01-25T20:58:07.000Z","24","2022-01-25T20:58:31.000Z","7hndqmsj","-","finished","2022-01-25T20:58:31.000Z","","64","0.4","150","64","af","4","0.8714226706791762","0.471972005707877","0.8747413955237916","0.47043344378471375"
"peachy-sweep-612","2022-01-26T12:05:43.000Z","36","2022-01-26T12:06:19.000Z","hcl9dyim","-","finished","2022-01-26T12:06:19.000Z","","256","0.4","50","256","hy","4","0.4688991806198789","1.659754365682602","0.5534614666915469","1.371267795562744"
"peachy-sweep-256","2022-01-26T01:40:12.000Z","24","2022-01-26T01:40:36.000Z","mjv370k5","-","finished","2022-01-26T01:40:36.000Z","","256","0.2","50","256","af","4","0.2774237328140674","2.106527407964071","0.30694000376151964","2.0672528743743896"
"peach-sweep-671","2022-01-26T13:30:58.000Z","50","2022-01-26T13:31:48.000Z","qeltvfey","-","finished","2022-01-26T13:31:48.000Z","","256","0.2","250","64","es","3","0.959797194824755","0.13675312791019678","0.9420602941890382","0.1906489453145436"
"peach-sweep-66","2022-01-25T19:57:00.000Z","44","2022-01-25T19:57:44.000Z","f1wlsnn3","-","finished","2022-01-25T19:57:44.000Z","","256","0.2","200","64","en","3","0.9516389195741644","0.16309210658073425","0.9062350882773978","0.3160545900464058"
"peach-sweep-608","2022-01-26T12:00:49.000Z","83","2022-01-26T12:02:12.000Z","ko2ap09w","-","finished","2022-01-26T12:02:12.000Z","","128","0.1","50","256","ar","3","0.9766928046118492","0.06949384852635618","0.9411598202597036","0.17570820876530238"
"peach-sweep-496","2022-01-26T08:37:43.000Z","24","2022-01-26T08:38:07.000Z","ichi5sba","-","finished","2022-01-26T08:38:07.000Z","","256","0.1","200","256","af","3","0.7997580692747979","0.6508307754993439","0.8170020688358096","0.6355538964271545"
"peach-sweep-482","2022-01-26T08:18:25.000Z","31","2022-01-26T08:18:56.000Z","5m9j6l2m","-","finished","2022-01-26T08:18:56.000Z","","64","0.1","250","256","af","4","0.9741842213961172","0.0869699361778441","0.9102877562535264","0.4033567234873772"
"peach-sweep-415","2022-01-26T06:14:33.000Z","83","2022-01-26T06:15:56.000Z","imm2whnr","-","finished","2022-01-26T06:15:56.000Z","","128","0.4","250","256","en","3","0.9657454566783652","0.10574055789988868","0.9157785907428028","0.306240763515234"
"peach-sweep-334","2022-01-26T03:48:18.000Z","33","2022-01-26T03:48:51.000Z","yzvk75mo","-","finished","2022-01-26T03:48:51.000Z","","256","0.1","250","256","lt","3","0.8710009452788573","0.40442303717136385","0.7713470023358422","0.6891382733980814"
"peach-sweep-255","2022-01-26T01:39:05.000Z","62","2022-01-26T01:40:07.000Z","djovxwnc","-","finished","2022-01-26T01:40:07.000Z","","64","0.1","50","64","ar","3","0.971392897149916","0.09089551136358497","0.9383292644092984","0.18699086629427397"
"peach-sweep-143","2022-01-25T22:02:50.000Z","20","2022-01-25T22:03:10.000Z","lfpn17pl","-","finished","2022-01-25T22:03:10.000Z","","256","0.1","50","256","af","3","0.5819024016050038","1.343236009279887","0.6232838066578897","1.2778033018112185"
"olive-sweep-850","2022-01-26T18:39:39.000Z","452","2022-01-26T18:47:11.000Z","1qpx2kkc","-","finished","2022-01-26T18:47:11.000Z","","64","0.4","150","512","cs","3","0.985163703902452","0.04462461570994212","0.9462483049570588","0.18677574028742724"
"olive-sweep-836","2022-01-26T18:07:02.000Z","48","2022-01-26T18:07:50.000Z","0zgjb0pw","-","finished","2022-01-26T18:07:50.000Z","","256","0.2","50","512","lt","3","0.4923222350593426","1.650279700756073","0.5026386365602561","1.564332445462545"
"olive-sweep-697","2022-01-26T14:26:24.000Z","62","2022-01-26T14:27:26.000Z","gbqm9s83","-","finished","2022-01-26T14:27:26.000Z","","64","0.2","150","64","en","3","0.9660387318780366","0.11062276329160951","0.9123588356926992","0.32023246912285686"
"olive-sweep-639","2022-01-26T12:30:57.000Z","18","2022-01-26T12:31:15.000Z","42n4nrt9","-","finished","2022-01-26T12:31:15.000Z","","256","0.1","50","256","ta","4","0.2968873439721915","2.109416961669922","0.2929532858273951","2.0820040702819824"
"olive-sweep-28","2022-01-25T19:07:58.000Z","16","2022-01-25T19:08:14.000Z","qof35hu5","-","finished","2022-01-25T19:08:14.000Z","","128","0.4","250","64","ta","3","0.33386000948017064","2.0847573280334473","0.3626286619160729","1.9936617612838743"
"olive-sweep-271","2022-01-26T02:03:54.000Z","253","2022-01-26T02:08:07.000Z","5wki6twl","-","finished","2022-01-26T02:08:07.000Z","","64","0.2","250","64","cs","4","0.9878996325681167","0.04052678115952473","0.9401461503691428","0.22639805052814813"
"northern-sweep-661","2022-01-26T13:04:45.000Z","47","2022-01-26T13:05:32.000Z","vc5en8re","-","finished","2022-01-26T13:05:32.000Z","","128","0.2","150","512","lt","3","0.8520113433462871","0.4569021745731956","0.7811229345099057","0.68150395154953"
"northern-sweep-630","2022-01-26T12:19:52.000Z","153","2022-01-26T12:22:25.000Z","2fy6edyf","-","finished","2022-01-26T12:22:25.000Z","","128","0.4","150","512","ar","3","0.9656325131833536","0.10334203894041022","0.9420797509110852","0.1719608817781721"
"northern-sweep-489","2022-01-26T08:26:05.000Z","66","2022-01-26T08:27:11.000Z","mq57dve9","-","finished","2022-01-26T08:27:11.000Z","","256","0.1","150","512","lt","4","0.3983195042537549","1.986732590198517","0.4374945929578683","1.8582549889882405"
"northern-sweep-475","2022-01-26T07:59:51.000Z","21","2022-01-26T08:00:12.000Z","r37lh6u8","-","finished","2022-01-26T08:00:12.000Z","","64","0.2","150","512","ta","4","0.29404329277927005","2.107018300465175","0.2977038796516231","2.0646787881851196"
"northern-sweep-223","2022-01-26T00:45:39.000Z","17","2022-01-26T00:45:56.000Z","94iisdew","-","finished","2022-01-26T00:45:56.000Z","","256","0.1","200","64","af","4","0.3552251135894259","1.9085667729377749","0.4060560466428437","1.8520829677581787"
"northern-sweep-188","2022-01-25T23:07:25.000Z","84","2022-01-25T23:08:49.000Z","ns1jl10s","-","finished","2022-01-25T23:08:49.000Z","","64","0.4","50","64","ar","4","0.9492014717537514","0.1643245708696621","0.9329512082935286","0.20502834308605927"
"northern-sweep-186","2022-01-25T23:03:58.000Z","43","2022-01-25T23:04:41.000Z","93i4x14q","-","finished","2022-01-25T23:04:41.000Z","","128","0.2","50","512","hy","3","0.6211138819617623","1.0956120863556862","0.6622504198544504","0.9791894555091858"
"noble-sweep-82","2022-01-25T20:26:29.000Z","16","2022-01-25T20:26:45.000Z","xpglahjb","-","finished","2022-01-25T20:26:45.000Z","","256","0.2","50","64","ta","3","0.27982303681466264","2.19886577129364","0.2913697545526524","2.1580069065093994"
"noble-sweep-797","2022-01-26T17:03:37.000Z","95","2022-01-26T17:05:12.000Z","i32qeyt2","-","finished","2022-01-26T17:05:12.000Z","","256","0.2","250","256","ar","4","0.9723536990874596","0.0816847725212574","0.9415490216891342","0.18229110538959503"
"noble-sweep-759","2022-01-26T15:59:17.000Z","20","2022-01-26T15:59:37.000Z","hqsslx97","-","finished","2022-01-26T15:59:37.000Z","","64","0.2","200","64","af","4","0.929102496016994","0.2743184566497803","0.903893172841828","0.3830876648426056"
"noble-sweep-567","2022-01-26T10:39:01.000Z","312","2022-01-26T10:44:13.000Z","rcslasyp","-","finished","2022-01-26T10:44:13.000Z","","64","0.1","50","256","cs","4","0.982523699565004","0.05196755543924295","0.944515594395058","0.17842454786958364"
"noble-sweep-26","2022-01-25T19:07:05.000Z","27","2022-01-25T19:07:32.000Z","9epiku6h","-","finished","2022-01-25T19:07:32.000Z","","256","0.4","50","256","hy","3","0.5429521434508966","1.394571840763092","0.6148535174472849","1.1624068021774292"
"noble-sweep-231","2022-01-26T00:50:45.000Z","31","2022-01-26T00:51:16.000Z","u9v5de28","-","finished","2022-01-26T00:51:16.000Z","","256","0.1","200","512","af","3","0.5481501150646132","1.5204700628916423","0.6170772992288884","1.348870038986206"
"noble-sweep-221","2022-01-26T00:44:36.000Z","31","2022-01-26T00:45:07.000Z","vz6qvxt2","-","finished","2022-01-26T00:45:07.000Z","","256","0.4","50","256","lt","3","0.5876903686587543","1.205742597579956","0.6046370793321222","1.1671517292658489"
"neat-sweep-92","2022-01-25T20:34:06.000Z","85","2022-01-25T20:35:31.000Z","of3u6z9b","-","finished","2022-01-25T20:35:31.000Z","","64","0.4","200","64","es","3","0.9613373218002488","0.12645317305315723","0.9444147774163796","0.18184830248355863"
"neat-sweep-871","2022-01-26T19:50:20.000Z","0","2022-01-26T19:50:20.000Z","0my3yng0","-","crashed","2022-01-26T19:50:20.000Z","","128","0.1","150","64","af","3","","","",""
"neat-sweep-729","2022-01-26T15:06:15.000Z","159","2022-01-26T15:08:54.000Z","ztog85ig","-","finished","2022-01-26T15:08:54.000Z","","64","0.2","250","512","en","3","0.9864653495351589","0.04075677155003864","0.911324956258947","0.3877686918713152"
"neat-sweep-648","2022-01-26T12:48:55.000Z","24","2022-01-26T12:49:19.000Z","jsvc9nxd","-","finished","2022-01-26T12:49:19.000Z","","256","0.4","50","64","lt","4","0.4171410566117005","2.0119325876235963","0.4679470542434467","1.870164155960083"
"neat-sweep-572","2022-01-26T10:49:40.000Z","26","2022-01-26T10:50:06.000Z","bhaazt5n","-","finished","2022-01-26T10:50:06.000Z","","256","0.2","50","512","ta","4","0.25233054194975507","2.2111834287643433","0.3016627078384798","2.110046625137329"
"neat-sweep-467","2022-01-26T07:45:20.000Z","155","2022-01-26T07:47:55.000Z","4rnypkd7","-","finished","2022-01-26T07:47:55.000Z","","128","0.4","250","512","ar","3","0.9703656803318972","0.08813348914287528","0.9417966953260446","0.16556691804102489"
"neat-sweep-365","2022-01-26T04:35:49.000Z","544","2022-01-26T04:44:53.000Z","z6jvcpkw","-","finished","2022-01-26T04:44:53.000Z","","128","0.2","150","512","cs","4","0.9821511239133788","0.053291775991137214","0.9432788408417456","0.18729193161611687"
"neat-sweep-291","2022-01-26T02:34:10.000Z","38","2022-01-26T02:34:48.000Z","mkzmoa6p","-","finished","2022-01-26T02:34:48.000Z","","128","0.2","250","512","af","4","0.6023484982592789","1.2393689914183184","0.666541282678202","1.0734316110610962"
"morning-sweep-755","2022-01-26T15:53:38.000Z","75","2022-01-26T15:54:53.000Z","vgh33hgh","-","finished","2022-01-26T15:54:53.000Z","","256","0.2","250","256","en","3","0.9737665333893816","0.08106965966978852","0.91052966438683","0.3352694883942604"
"morning-sweep-735","2022-01-26T15:20:02.000Z","221","2022-01-26T15:23:43.000Z","0e5dwsgw","-","finished","2022-01-26T15:23:43.000Z","","64","0.4","200","512","es","3","0.9696158311456036","0.09112218858019726","0.94463323462304","0.19052423775196076"
"morning-sweep-694","2022-01-26T14:24:55.000Z","45","2022-01-26T14:25:40.000Z","djirdehj","-","finished","2022-01-26T14:25:40.000Z","","128","0.1","50","64","ar","3","0.9634408221276672","0.11681345804613465","0.9321374234865372","0.19875536007540567"
